idx,ppq,per_block_sample,per_block_exact_offset
2449,25.510416666666668,562505,456.68750000001523
2450,25.520833333333332,562734,110.3749999999561
2451,25.53125,562964,212.06249999998937
2452,25.541666666666668,563194,185.75000000002984
2453,25.552083333333332,563423,415.4374999999776
2454,25.571875,563860,147.84374999997266
2455,25.582291666666666,564090,121.5312500000131
2456,25.59270833333333,564319,351.2187499999609
2457,25.603125,564549,4.9062499999800835
2458,25.613541666666666,564779,106.59375000001336
2459,25.62395833333333,565008,80.28124999997547
2460,25.625,565031,103.25000000003293
2461,25.635416666666668,565261,332.93750000005906
2462,25.645833333333332,565491,50.624999999957154
2463,25.65625,565720,88.3125000000332
2464,25.666666666666668,565950,61.9999999999953
2465,25.677083333333332,566180,291.6874999999431
2466,25.696875,566616,24.09374999993812
2467,25.707291666666666,566846,253.78124999996425
2468,25.71770833333333,567075,227.46874999992633
2469,25.728125,567305,457.1562499999525
2470,25.738541666666666,567535,110.84374999997166
2471,25.74895833333333,567765,212.53124999992662
2472,25.75,567787,235.49999999998406
2473,25.760416666666668,568017,209.1875000000245
2474,25.770833333333332,568247,438.87499999997226
2475,25.78125,568477,92.56249999999149
2476,25.791666666666668,568706,194.25000000002478
2477,25.802083333333332,568936,167.93749999998687
2478,25.821875,569372,28.343749999974754
2479,25.832291666666666,569602,130.03125000000804
2480,25.84270833333333,569832,103.71874999997016
2481,25.853125,570061,333.40624999999625
2482,25.863541666666666,570291,51.093749999972715
2483,25.87395833333333,570521,88.78124999997041
2484,25.875,570544,111.75000000002785
2485,25.885416666666668,570773,85.43749999998997
2486,25.895833333333332,571003,315.12499999993776
2487,25.90625,571233,32.81249999999254
2488,25.916666666666668,571462,70.49999999999024
2489,25.927083333333332,571692,44.18749999995235
2490,25.946875,572129,480.59374999994714
2491,25.957291666666666,572358,6.281249999973504
2492,25.96770833333333,572588,235.96874999992127
2493,25.978125,572818,209.65624999996174
2494,25.988541666666666,573047,439.34374999998784
2495,25.99895833333333,573277,93.03124999992872
2496,26.0,573300,115.99999999998616
2497,26.010416666666668,573530,217.68750000001944
2498,26.020833333333332,573759,191.37499999998155
2499,26.03125,573989,421.0625000000077
2500,26.041666666666668,574219,74.75000000002687
2501,26.052083333333332,574448,176.4374999999818
2502,26.071875,574885,356.8437499999909
2503,26.082291666666666,575115,10.53125000001014
2504,26.09270833333333,575344,112.21874999996508
2505,26.103125,575574,85.90625000000554
2506,26.113541666666666,575804,315.59375000003166
2507,26.12395833333333,576033,33.28124999992976
2508,26.125,576056,56.24999999998721
2509,26.135416666666668,576286,93.93750000006324
2510,26.145833333333332,576516,67.62499999994702
2511,26.15625,576745,297.3124999999731
2512,26.166666666666668,576975,15.000000000027924
2513,26.177083333333332,577205,52.687499999947285
2514,26.196875,577641,233.0937499999564
2515,26.207291666666666,577871,462.7812499999825
2516,26.21770833333333,578100,116.46874999992338
2517,26.228125,578330,218.15624999995666
2518,26.238541666666666,578560,191.8437499999971
2519,26.24895833333333,578790,421.53124999994486
2520,26.25,578813,444.50000000000233
2521,26.260416666666668,579042,98.18750000002154
2522,26.270833333333332,579272,199.8749999999765
2523,26.28125,579502,173.56250000001694
2524,26.291666666666668,579731,403.25000000004303
2525,26.302083333333332,579961,56.93749999998392
2526,26.321875,580397,109.3437500000002
2527,26.332291666666666,580627,339.0312500000263
2528,26.34270833333333,580857,56.718749999924434
2529,26.353125,581086,94.40625000000047
2530,26.363541666666666,581316,68.09374999996258
2531,26.37395833333333,581546,297.78124999991036
2532,26.375,581569,320.7499999999678
2533,26.385416666666668,581798,38.437500000022595
2534,26.395833333333332,582028,76.12499999994196
2535,26.40625,582258,49.81249999998241
2536,26.416666666666668,582488,279.5000000000085
2537,26.427083333333332,582717,509.1874999999563
2538,26.446875,583154,241.59374999995134
2539,26.457291666666666,583383,215.2812499999918
2540,26.46770833333333,583613,444.9687499999396
2541,26.478125,583843,98.65624999995876
2542,26.488541666666666,584072,200.34374999999204
2543,26.49895833333333,584302,174.03124999995416
2544,26.5,584325,197.0000000000116
2545,26.510416666666668,584555,426.68750000003774
2546,26.520833333333332,584784,80.3749999999786
2547,26.53125,585014,182.06250000001188
2548,26.541666666666668,585244,155.75000000005232
2549,26.552083333333332,585473,385.4375000000001
2550,26.571875,585910,117.84374999999514
2551,26.582291666666666,586140,91.53124999995725
2552,26.59270833333333,586369,321.218749999905
2553,26.603125,586599,38.90624999995982
2554,26.613541666666666,586829,76.59374999995751
2555,26.62395833333333,587058,50.28124999991963
2556,26.625,587081,73.24999999997708
2557,26.635416666666668,587311,302.9375000000032
2558,26.645833333333332,587541,20.624999999979643
2559,26.65625,587770,58.31249999997734
2560,26.666666666666668,588000,32.00000000001779
2561,26.677083333333332,588230,261.68749999996555
2562,26.696875,588666,122.09374999995345
2563,26.707291666666666,588896,223.78124999998673
2564,26.71770833333333,589125,197.46874999994884
2565,26.728125,589355,427.15624999997493
2566,26.738541666666666,589585,80.84374999999415
2567,26.74895833333333,589815,182.5312499999491
2568,26.75,589838,205.50000000000654
2569,26.760416666666668,590067,179.187500000047
2570,26.770833333333332,590297,408.87499999999477
2571,26.78125,590527,62.562500000013976
2572,26.791666666666668,590756,164.25000000004727
2573,26.802083333333332,590986,137.93750000000938
2574,26.821875,591422,62.34374999995449
2575,26.832291666666666,591652,100.03125000003052
2576,26.84270833333333,591882,73.71874999991431
2577,26.853125,592111,303.4062499999404
2578,26.863541666666666,592341,21.093749999995204
2579,26.87395833333333,592571,58.781249999914564
2580,26.875,592594,81.749999999972
2581,26.885416666666668,592823,55.43750000001246
2582,26.895833333333332,593053,285.1249999999602
2583,26.90625,593283,2.812500000015028
2584,26.916666666666668,593513,40.500000000012726
2585,26.927083333333332,593742,14.18749999997484
2586,26.946875,594179,450.59374999996965
2587,26.957291666666666,594408,104.28124999998883
2588,26.96770833333333,594638,205.96874999994378
2589,26.978125,594868,179.65624999998423
2590,26.988541666666666,595097,409.34375000001035
2591,26.99895833333333,595327,63.0312499999512
2592,27.0,595350,86.00000000000864
2593,27.010416666666668,595580,187.68750000004192
2594,27.020833333333332,595809,161.37500000000404
2595,27.03125,596039,391.0625000000301
2596,27.041666666666668,596269,44.75000000004936
2597,27.052083333333332,596498,146.43750000000432
2598,27.071875,596935,326.8437499999351
2599,27.082291666666666,597165,44.531249999989875
2600,27.09270833333333,597394,82.21874999990924
2601,27.103125,597624,55.90624999994969
2602,27.113541666666666,597854,285.5937499999758
2603,27.12395833333333,598083,3.2812499999522515
2604,27.125,598106,26.2500000000097
2605,27.135416666666668,598336,63.9375000000074
2606,27.145833333333332,598566,37.62499999996951
2607,27.15625,598795,267.3124999999956
2608,27.166666666666668,599025,497.0000000000217
2609,27.177083333333332,599255,22.687499999969774
2610,27.196875,599691,203.09374999997888
2611,27.207291666666666,599921,432.781250000005
2612,27.21770833333333,600150,86.46874999994587
2613,27.228125,600380,188.15624999997914
2614,27.238541666666666,600610,161.8437500000196
2615,27.24895833333333,600840,391.5312499999674
2616,27.25,600863,414.50000000002484
2617,27.260416666666668,601092,68.18750000004403
2618,27.270833333333332,601322,169.87499999999898
2619,27.28125,601552,143.5624999999611
2620,27.291666666666668,601781,373.2499999999872
2621,27.302083333333332,602011,26.93750000000641
2622,27.321875,602447,79.34374999994435
2623,27.332291666666666,602677,309.03124999997044
2624,27.34270833333333,602907,26.718749999946922
2625,27.353125,603136,64.40624999994462
2626,27.363541666666666,603366,38.09374999998507
2627,27.37395833333333,603596,267.78124999993287
2628,27.375,603619,290.7499999999903
2629,27.385416666666668,603848,8.437500000045084
2630,27.395833333333332,604078,46.124999999964444
2631,27.40625,604308,19.812500000004896
2632,27.416666666666668,604538,249.500000000031
2633,27.427083333333332,604767,479.1874999999788
2634,27.446875,605204,211.59374999997382
2635,27.457291666666666,605433,185.28125000001427
2636,27.46770833333333,605663,414.96874999996203
2637,27.478125,605893,68.65624999998126
2638,27.488541666666666,606122,170.34375000001455
2639,27.49895833333333,606352,144.03124999997664
2640,27.5,606375,167.0000000000341
2641,27.510416666666668,606605,396.6875000000602
2642,27.520833333333332,606834,50.37500000000108
2643,27.53125,607064,152.06250000003436
2644,27.541666666666668,607294,125.74999999999648
2645,27.552083333333332,607523,355.43749999994424
2646,27.571875,607960,87.84374999993929
2647,27.582291666666666,608190,61.53124999997974
2648,27.59270833333333,608419,291.2187499999275
2649,27.603125,608649,8.906249999982307
2650,27.613541666666666,608879,46.593749999980005
2651,27.62395833333333,609108,20.28124999994212
2652,27.625,609131,43.24999999999957
2653,27.635416666666668,609361,272.9375000000257
2654,27.645833333333332,609591,502.62499999997345
2655,27.65625,609820,28.31249999999983
2656,27.666666666666668,610050,2.0000000000402807
2657,27.677083333333332,610280,231.68749999998806
2658,27.696875,610716,92.09374999997593
2659,27.707291666666666,610946,193.7812500000092
2660,27.71770833333333,611175,167.46874999997132
2661,27.728125,611405,397.15624999999744
2662,27.738541666666666,611635,50.84375000001664
2663,27.74895833333333,611865,152.53124999997158
2664,27.75,611888,175.50000000002905
2665,27.760416666666668,612117,149.18749999999113
2666,27.770833333333332,612347,378.87499999993895
2667,27.78125,612577,32.562500000036465
2668,27.791666666666668,612806,134.24999999999142
2669,27.802083333333332,613036,107.93749999995353
2670,27.821875,613472,32.34374999997698
2671,27.832291666666666,613702,70.03124999997468
2672,27.84270833333333,613932,43.71874999993679
2673,27.853125,614161,273.4062499999629
2674,27.863541666666666,614391,503.09374999998903
2675,27.87395833333333,614621,28.781249999937053
2676,27.875,614644,51.7499999999945
2677,27.885416666666668,614873,25.43750000003495
2678,27.895833333333332,615103,255.12499999998272
2679,27.90625,615333,484.81250000000887
2680,27.916666666666668,615563,10.500000000035214
2681,27.927083333333332,615792,240.187499999983
2682,27.946875,616229,420.5937499999921
2683,27.957291666666666,616458,74.28125000001131
2684,27.96770833333333,616688,175.96874999996626
2685,27.978125,616918,149.6562500000067
2686,27.988541666666666,617147,379.3437500000328
2687,27.99895833333333,617377,33.03124999997369
2688,28.0,617400,56.000000000031136
2689,28.010416666666668,617630,157.6875000000644
2690,28.020833333333332,617859,131.3749999999482
2691,28.03125,618089,361.0624999999743
2692,28.041666666666668,618319,14.749999999993513
2693,28.052083333333332,618548,116.43749999994846
2694,28.071875,618985,296.8437499999576
2695,28.082291666666666,619215,14.531250000012363
2696,28.09270833333333,619444,52.218749999931724
2697,28.103125,619674,25.906249999972175
2698,28.113541666666666,619904,255.5937499999983
2699,28.12395833333333,620133,485.28124999994606
2700,28.125,620156,508.2500000000035
2701,28.135416666666668,620386,33.937500000029885
2702,28.145833333333332,620616,7.624999999991999
2703,28.15625,620845,237.3125000000181
2704,28.166666666666668,621075,467.0000000000442
2705,28.177083333333332,621305,120.68749999998509
2706,28.196875,621741,173.09375000000136
2707,28.207291666666666,621971,402.7812500000275
2708,28.21770833333333,622200,56.46874999996836
2709,28.228125,622430,158.15625000000165
2710,28.238541666666666,622660,131.84374999996376
2711,28.24895833333333,622890,361.53124999991155
2712,28.25,622912,384.49999999996896
2713,28.260416666666668,623142,38.187499999988184
2714,28.270833333333332,623372,139.87499999994313
2715,28.28125,623602,113.56249999998357
2716,28.291666666666668,623831,343.25000000000966
2717,28.302083333333332,624061,60.937499999986144
2718,28.321875,624497,49.343749999966846
2719,28.332291666666666,624727,279.03124999999295
2720,28.34270833333333,624957,508.7187499999407
2721,28.353125,625186,34.40624999996711
2722,28.363541666666666,625416,8.09375000000756
2723,28.37395833333333,625646,237.78124999995532
2724,28.375,625669,260.7500000000128
2725,28.385416666666668,625898,490.4375000000389
2726,28.395833333333332,626128,16.124999999986933
2727,28.40625,626358,245.81250000001305
2728,28.416666666666668,626588,219.5000000000535
2729,28.427083333333332,626817,449.18750000000125
2730,28.446875,627254,181.5937499999963
2731,28.457291666666666,627483,155.28124999995842
2732,28.46770833333333,627713,384.9687499999062
2733,28.478125,627943,38.656250000003745
2734,28.488541666666666,628172,140.34374999995867
2735,28.49895833333333,628402,114.0312499999208
2736,28.5,628425,136.99999999997826
2737,28.510416666666668,628655,366.6875000000044
2738,28.520833333333332,628884,20.37499999994523
2739,28.53125,629114,122.06249999997851
2740,28.541666666666668,629344,95.75000000001896
2741,28.552083333333332,629573,325.43749999996675
2742,28.571875,630010,57.84374999996178
2743,28.582291666666666,630240,31.53125000000223
2744,28.59270833333333,630469,261.21874999995
2745,28.603125,630699,490.9062499999761
2746,28.613541666666666,630929,16.593750000002494
2747,28.62395833333333,631158,246.28124999995026
2748,28.625,631181,13.250000000022055
2749,28.635416666666668,631411,242.93750000004817
2750,28.645833333333332,631641,472.62499999999596
2751,28.65625,631870,126.31250000001515
2752,28.666666666666668,632100,228.00000000004843
2753,28.677083333333332,632330,201.68750000001054
2754,28.696875,632766,62.093749999998415
2755,28.707291666666666,632996,163.7812500000317
2756,28.71770833333333,633225,137.46874999991547
2757,28.728125,633455,367.15624999994156
2758,28.738541666666666,633685,20.843749999960792
2759,28.74895833333333,633915,122.53124999991573
2760,28.75,633937,145.49999999997317
2761,28.760416666666668,634167,119.18750000001364
2762,28.770833333333332,634397,348.8749999999614
2763,28.78125,634627,2.5624999999806164
2764,28.791666666666668,634856,104.2500000000139
2765,28.802083333333332,635086,77.93749999997601
2766,28.821875,635522,2.343749999999467
2767,28.832291666666666,635752,40.031249999997165
2768,28.84270833333333,635982,13.718749999959279
2769,28.853125,636211,243.4062499999854
2770,28.863541666666666,636441,473.0937500000115
2771,28.87395833333333,636671,126.78124999995237
2772,28.875,636694,21.75000000001699
2773,28.885416666666668,636923,251.4375000000431
2774,28.895833333333332,637153,225.12500000000523
2775,28.90625,637383,454.8125000000313
2776,28.916666666666668,637613,108.50000000005053
2777,28.927083333333332,637842,210.18750000000549
2778,28.946875,638279,390.5937499999363
2779,28.957291666666666,638508,44.2812500000338
2780,28.96770833333333,638738,145.96874999991041
2781,28.978125,638968,119.65624999995086
2782,28.988541666666666,639197,349.343749999977
2783,28.99895833333333,639427,3.03124999991784
2784,29.0,639450,25.999999999975287
2785,29.010416666666668,639680,127.68750000000857
2786,29.020833333333332,639909,101.37499999997068
2787,29.03125,640139,331.0624999999968
2788,29.041666666666668,640369,48.750000000051585
2789,29.052083333333332,640598,86.43749999997095
2790,29.071875,641035,266.84374999998005
2791,29.082291666666666,641265,496.5312500000062
2792,29.09270833333333,641494,22.218749999954213
2793,29.103125,641724,251.90624999998033
2794,29.113541666666666,641954,225.59375000002078
2795,29.12395833333333,642183,455.28124999996857
2796,29.125,642206,478.250000000026
2797,29.135416666666668,642436,3.937500000052374
2798,29.145833333333332,642666,233.62500000000014
2799,29.15625,642895,207.31249999996226
2800,29.166666666666668,643125,436.9999999999884
2801,29.177083333333332,643355,90.68750000000759
2802,29.196875,643791,143.09374999994554
2803,29.207291666666666,644021,372.78124999997164
2804,29.21770833333333,644250,26.46874999991251
2805,29.228125,644480,128.1562499999458
2806,29.238541666666666,644710,101.84374999998624
2807,29.24895833333333,644940,331.531249999934
2808,29.25,644962,354.4999999999915
2809,29.260416666666668,645192,8.187500000010672
2810,29.270833333333332,645422,109.87499999996561
2811,29.28125,645652,83.56250000000607
2812,29.291666666666668,645881,313.2500000000322
2813,29.302083333333332,646111,30.937500000008633
2814,29.321875,646547,19.343749999989335
2815,29.332291666666666,646777,249.03125000001546
2816,29.34270833333333,647007,478.7187499999632
2817,29.353125,647236,4.406249999989598
2818,29.363541666666666,647466,234.09375000001572
2819,29.37395833333333,647696,207.78124999997783
2820,29.375,647719,230.75000000003527
2821,29.385416666666668,647948,460.4375000000614
2822,29.395833333333332,648178,114.12500000000225
2823,29.40625,648408,215.81250000003553
2824,29.416666666666668,648637,189.49999999999764
2825,29.427083333333332,648867,419.18749999994543
2826,29.446875,649304,151.59374999994046
2827,29.457291666666666,649533,125.28124999998091
2828,29.46770833333333,649763,354.9687499999287
2829,29.478125,649993,8.656249999947896
2830,29.488541666666666,650222,110.34374999998118
2831,29.49895833333333,650452,84.0312499999433
2832,29.5,650475,107.00000000000074
2833,29.510416666666668,650705,336.68750000002683
2834,29.520833333333332,650934,54.375000000003304
2835,29.53125,651164,92.062500000001
2836,29.541666666666668,651394,65.75000000004145
2837,29.552083333333332,651623,295.4374999999892
2838,29.571875,652060,27.84374999998427
2839,29.582291666666666,652290,1.5312500000247198
2840,29.59270833333333,652519,231.2187499999725
2841,29.603125,652749,460.90624999999864
2842,29.613541666666666,652979,114.59375000001782
2843,29.62395833333333,653208,216.28124999997277
2844,29.625,653231,239.2500000000302
2845,29.635416666666668,653461,212.93749999999233
2846,29.645833333333332,653691,442.6249999999401
2847,29.65625,653920,96.31250000003763
2848,29.666666666666668,654150,197.99999999999258
2849,29.677083333333332,654380,171.6874999999547
2850,29.696875,654816,32.09374999994257
2851,29.707291666666666,655046,133.78124999997584
2852,29.71770833333333,655275,107.46874999993796
2853,29.728125,655505,337.1562499999641
2854,29.738541666666666,655735,54.843750000018865
2855,29.74895833333333,655965,92.53124999993823
2856,29.75,655987,115.49999999999568
2857,29.760416666666668,656217,89.18750000003612
2858,29.770833333333332,656447,318.8749999999839
2859,29.78125,656677,36.56250000003869
2860,29.791666666666668,656906,74.25000000003638
2861,29.802083333333332,657136,47.9374999999985
2862,29.821875,657572,484.3437499999933
2863,29.832291666666666,657802,10.031250000019654
2864,29.84270833333333,658032,239.71874999996743
2865,29.853125,658261,213.40624999992954
2866,29.863541666666666,658491,443.09374999995566
2867,29.87395833333333,658721,96.78124999997486
2868,29.875,658744,119.75000000003232
2869,29.885416666666668,658973,221.43749999998727
2870,29.895833333333332,659203,195.12499999994935
2871,29.90625,659433,424.8124999999755
2872,29.916666666666668,659662,78.49999999999469
2873,29.927083333333332,659892,180.18749999994964
2874,29.946875,660329,360.59374999995873
2875,29.957291666666666,660558,14.281249999977952
2876,29.96770833333333,660788,115.9687499999329
2877,29.978125,661018,89.65624999997334
2878,29.988541666666666,661247,319.34374999999943
2879,29.99895833333333,661477,37.03124999997591
2880,30.0,661500,60.00000000003336
2881,30.010416666666668,661730,97.68750000003106
2882,30.020833333333332,661959,71.37499999999318
2883,30.03125,662189,301.06250000001927
2884,30.041666666666668,662419,18.749999999995737
2885,30.052083333333332,662648,56.437499999993435
2886,30.071875,663085,236.84375000000256
2887,30.082291666666666,663315,466.53125000002865
2888,30.09270833333333,663544,120.21874999996953
2889,30.103125,663774,221.9062500000028
2890,30.113541666666666,664004,195.59374999996493
2891,30.12395833333333,664233,425.2812499999127
2892,30.125,664256,448.24999999997016
2893,30.135416666666668,664486,101.93749999998936
2894,30.145833333333332,664716,203.6249999999443
2895,30.15625,664945,177.31249999998477
2896,30.166666666666668,665175,407.00000000001086
2897,30.177083333333332,665405,60.68749999995173
2898,30.196875,665841,113.09374999996803
2899,30.207291666666666,666071,342.78124999999415
2900,30.21770833333333,666300,60.46874999997058
2901,30.228125,666530,98.15624999996828
2902,30.238541666666666,666760,71.84375000000873
2903,30.24895833333333,666990,301.5312499999565
2904,30.25,667013,324.500000000014
2905,30.260416666666668,667242,42.18749999999041
2906,30.270833333333332,667472,79.8749999999881
2907,30.28125,667702,53.56250000002856
2908,30.291666666666668,667931,283.2500000000547
2909,30.302083333333332,668161,0.9374999999527844
2910,30.321875,668597,245.3437499999975
2911,30.332291666666666,668827,219.03124999995958
2912,30.34270833333333,669057,448.71874999990735
2913,30.353125,669286,102.40625000000492
2914,30.363541666666666,669516,204.09374999995987
2915,30.37395833333333,669746,177.78124999992198
2916,30.375,669769,200.74999999997942
2917,30.385416666666668,669998,430.4375000000055
2918,30.395833333333332,670228,84.1249999999464
2919,30.40625,670458,185.81249999997968
2920,30.416666666666668,670688,159.50000000002012
2921,30.427083333333332,670917,389.18749999996794
2922,30.446875,671354,121.59374999996295
2923,30.457291666666666,671583,95.28125000000341
2924,30.46770833333333,671813,324.96874999995117
2925,30.478125,672043,42.65625000000597
2926,30.488541666666666,672272,80.34375000000367
2927,30.49895833333333,672502,54.03124999996578
2928,30.5,672525,77.00000000002322
2929,30.510416666666668,672755,306.68750000004934
2930,30.520833333333332,672984,24.374999999947455
2931,30.53125,673214,62.06250000002349
2932,30.541666666666668,673444,35.75000000006394
2933,30.552083333333332,673673,265.4375000000117
2934,30.571875,674110,125.84374999999959
2935,30.582291666666666,674340,227.53125000003286
2936,30.59270833333333,674569,201.21874999991664
2937,30.603125,674799,430.90624999994276
2938,30.613541666666666,675029,84.59374999996197
2939,30.62395833333333,675258,186.2812499999169
2940,30.625,675281,209.24999999997436
2941,30.635416666666668,675511,182.9375000000148
2942,30.645833333333332,675741,412.6249999999626
2943,30.65625,675970,66.31249999998178
2944,30.666666666666668,676200,168.00000000001506
2945,30.677083333333332,676430,141.68749999997718
2946,30.696875,676866,2.0937499999650555
2947,30.707291666666666,677096,103.78124999999834
2948,30.71770833333333,677325,77.46874999996045
2949,30.728125,677555,307.1562499999866
2950,30.738541666666666,677785,24.843749999963016
2951,30.74895833333333,678015,62.531249999960714
2952,30.75,678038,85.50000000001816
2953,30.760416666666668,678267,59.18750000005861
2954,30.770833333333332,678497,288.87500000000637
2955,30.78125,678727,6.56249999998284
2956,30.791666666666668,678956,44.250000000058876
2957,30.802083333333332,679186,17.937499999942652
2958,30.821875,679622,454.3437499999374
2959,30.832291666666666,679852,108.03124999995663
2960,30.84270833333333,680082,209.71874999991158
2961,30.853125,680311,183.40624999995202
2962,30.863541666666666,680541,413.0937499999782
2963,30.87395833333333,680771,66.78124999991901
2964,30.875,680794,89.74999999997647
2965,30.885416666666668,681023,191.43750000000975
2966,30.895833333333332,681253,165.12499999997186
2967,30.90625,681483,394.81249999999795
2968,30.916666666666668,681713,48.500000000017174
2969,30.927083333333332,681942,150.18749999997212
2970,30.946875,682379,330.59374999998124
2971,30.957291666666666,682608,48.28124999995769
2972,30.96770833333333,682838,85.96874999995538
2973,30.978125,683068,59.656249999995836
2974,30.988541666666666,683297,289.34375000002194
2975,30.99895833333333,683527,7.031249999920064
2976,31.0,683550,29.99999999997751
2977,31.010416666666668,683780,67.68750000005355
2978,31.020833333333332,684009,41.37499999993732
2979,31.03125,684239,271.06249999996345
2980,31.041666666666668,684469,500.74999999998954
2981,31.052083333333332,684698,26.437499999937586
2982,31.071875,685135,206.8437499999467
2983,31.082291666666666,685365,436.53124999997283
2984,31.09270833333333,685594,90.21874999991368
2985,31.103125,685824,191.90624999994697
2986,31.113541666666666,686054,165.5937499999874
2987,31.12395833333333,686283,395.2812499999352
2988,31.125,686306,418.2499999999926
2989,31.135416666666668,686536,71.93750000001185
2990,31.145833333333332,686766,173.6249999999668
2991,31.15625,686995,147.31250000000725
2992,31.166666666666668,687225,377.00000000003337
2993,31.177083333333332,687455,30.68749999997422
2994,31.196875,687891,83.09374999999051
2995,31.207291666666666,688121,312.7812500000166
2996,31.21770833333333,688350,30.468749999914735
2997,31.228125,688580,68.15624999999076
2998,31.238541666666666,688810,41.84375000003122
2999,31.24895833333333,689040,271.53124999997897
3000,31.25,689063,294.50000000003644
3001,31.260416666666668,689292,12.187500000012896
3002,31.270833333333332,689522,49.875000000010594
3003,31.28125,689752,23.562499999972708
3004,31.291666666666668,689981,253.2499999999988
3005,31.302083333333332,690211,482.93749999994657
3006,31.321875,690647,215.34374999994162
3007,31.332291666666666,690877,189.0312499999821
3008,31.34270833333333,691107,418.71874999992986
3009,31.353125,691336,72.40624999994907
3010,31.363541666666666,691566,174.09374999998235
3011,31.37395833333333,691796,147.78124999994446
3012,31.375,691819,170.7500000000019
3013,31.385416666666668,692048,400.437500000028
3014,31.395833333333332,692278,54.12499999996889
3015,31.40625,692508,155.81250000000216
3016,31.416666666666668,692738,129.50000000004263
3017,31.427083333333332,692967,359.1874999999904
3018,31.446875,693404,91.59374999998545
3019,31.457291666666666,693633,65.28125000002589
3020,31.46770833333333,693863,294.9687499999737
3021,31.478125,694093,12.65624999995012
3022,31.488541666666666,694322,50.343750000026155
3023,31.49895833333333,694552,24.03124999990993
3024,31.5,694575,46.99999999996738
3025,31.510416666666668,694805,276.6874999999935
3026,31.520833333333332,695034,506.3749999999413
3027,31.53125,695264,32.06249999996764
3028,31.541666666666668,695494,5.750000000008093
3029,31.552083333333332,695723,235.43749999995586
3030,31.571875,696160,95.84374999994374
3031,31.582291666666666,696390,197.53124999997704
3032,31.59270833333333,696619,171.21874999993912
3033,31.603125,696849,400.90624999996527
3034,31.613541666666666,697079,54.59374999998445
3035,31.62395833333333,697308,156.2812499999394
3036,31.625,697331,179.24999999999685
3037,31.635416666666668,697561,152.9375000000373
3038,31.645833333333332,697791,382.62499999998505
3039,31.65625,698020,36.31250000000428
3040,31.666666666666668,698250,138.00000000003757
3041,31.677083333333332,698480,111.68749999999967
3042,31.696875,698916,36.09374999994479
3043,31.707291666666666,699146,73.78125000002083
3044,31.71770833333333,699375,47.4687499999046
3045,31.728125,699605,277.1562499999307
3046,31.738541666666666,699835,506.8437499999568
3047,31.74895833333333,700065,32.531249999904865
3048,31.75,700087,55.49999999996231
3049,31.760416666666668,700317,29.187500000002764
3050,31.770833333333332,700547,258.87499999995055
3051,31.78125,700777,488.56249999997664
3052,31.791666666666668,701006,14.250000000003027
3053,31.802083333333332,701236,243.9374999999508
3054,31.821875,701672,424.3437499999599
3055,31.832291666666666,701902,78.03124999997912
3056,31.84270833333333,702132,179.71874999993406
3057,31.853125,702361,153.40624999997453
3058,31.863541666666666,702591,383.0937500000006
3059,31.87395833333333,702821,36.7812499999415
3060,31.875,702844,59.74999999999895
3061,31.885416666666668,703073,161.43750000003223
3062,31.895833333333332,703303,135.12499999999434
3063,31.90625,703533,364.81250000002046
3064,31.916666666666668,703763,18.500000000039662
3065,31.927083333333332,703992,120.1874999999946
3066,31.946875,704429,300.59375000000375
3067,31.957291666666666,704658,18.281249999980176
3068,31.96770833333333,704888,55.968749999977874
3069,31.978125,705118,29.656249999939988
3070,31.988541666666666,705347,259.3437499999661
3071,31.99895833333333,705577,489.0312499999139
3072,32.0,705600,0.0
3073,32.010416666666664,705830,37.6874999999977
3074,32.020833333333336,706059,11.375000000116486
3075,32.03125,706289,241.06250000006426
3076,32.041666666666664,706519,470.75000000001205
3077,32.052083333333336,706748,124.43750000010958
3078,32.071875,707185,176.8437499999692
3079,32.08229166666666,707415,406.53124999991695
3080,32.092708333333334,707644,60.21875000001451
3081,32.103125,707874,161.90624999989112
3082,32.11354166666666,708104,135.59374999985323
3083,32.123958333333334,708333,365.2812499999577
3084,32.125,708356,388.2499999999368
3085,32.135416666666664,708586,41.93749999987766
3086,32.145833333333336,708816,143.62500000006762
3087,32.15625,709045,117.31250000002973
3088,32.166666666666664,709275,346.9999999999775
3089,32.177083333333336,709505,0.6875000000750475
3090,32.196875,709941,53.09374999993466
3091,32.20729166666666,710171,282.78124999988245
3092,32.217708333333334,710400,0.4687500000155609
3093,32.228125,710630,38.15625000001326
3094,32.23854166666666,710860,11.843749999975373
3095,32.248958333333334,711090,241.5312500000798
3096,32.25,711113,264.50000000005895
3097,32.260416666666664,711342,494.1875000000067
3098,32.270833333333336,711572,19.875000000033083
3099,32.28125,711802,249.56249999998084
3100,32.291666666666664,712031,223.249999999943
3101,32.302083333333336,712261,452.9375000000474
3102,32.321875,712697,185.34375000004246
3103,32.33229166666666,712927,159.0312499998479
3104,32.342708333333334,713157,388.71874999995237
3105,32.353125,713386,42.40624999989322
3106,32.36354166666666,713616,144.0937499999265
3107,32.373958333333334,713846,117.78125000004529
3108,32.375,713869,140.7500000000244
3109,32.385416666666664,714098,370.43749999997215
3110,32.395833333333336,714328,24.12500000006972
3111,32.40625,714558,125.81249999994633
3112,32.416666666666664,714787,99.49999999990844
3113,32.427083333333336,715017,329.1875000000129
3114,32.446875,715454,61.59375000000793
3115,32.45729166666666,715683,35.28124999997004
3116,32.467708333333334,715913,264.96875000007446
